1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
-0.015,-0.014838049816854987,-0.014785404302383488,-0.014727294712309847,-0.014683186126098802,-0.013284628661059257,-0.013229625310521654,-0.012547782922874104,-0.011405460340501746,-0.011244755720781211,-0.010368611177883007,-0.010333669064996704,-0.010323652660571553,-0.01030671449965625,-0.010060994135409885,-0.007137762813396464,-0.006928154187735666,-0.0053583002299823195,-0.004843856747021716,-0.0038032252363374517,-0.0029899669272906576,-0.002613995053646888,-0.002051852070989374,-7.521248460382098E-4,-4.557425406515117E-4,-4.7612555765153344E-5,5.872501087886145E-4,5.969907257318049E-4,0.0020535928327870753,0.002068159699175797,0.002915195473264961,0.0032822137015912738,0.0034298394173043027,0.00415288460678271,0.005022072425859857,0.0052034556742268576,0.005607144563656678,0.0071030355479556745,0.007789406711733036,0.00897920247337225,0.00986617438988759,0.010198275511138027,0.011228794607961556,0.01123601653162578,0.011510531650143617,0.014545924409588778,0.014618444652722749,0.015,,,,,,,,,,,,,,,,,,,,,,,
0.002739056032886895,0.0027510285045700272,0.002754920423177428,0.002759757142930447,0.002761371928199785,0.0028544453377905557,0.002861568106718911,0.0029108009068083635,0.0029965052088528183,0.0030085622910474676,0.0030678272024948,0.00307085178235813,0.0030717187996225363,0.0030745403301095193,0.003093639525165003,0.003320854576643011,0.003353218119619402,0.003375711814835798,0.0034190499187503427,0.003485587466408413,0.0034764800457122375,0.0035041726603202874,0.0035291098853580567,0.003586767085209776,0.003580449801899021,0.0035848385609516045,0.0035775501816331075,0.0035774383569581944,0.003525128049125102,0.0035243346689475584,0.003478201109752369,0.0034707505643286974,0.0034657454160599175,0.0034412310666399144,0.003420027177202069,0.0034160512498595777,0.003407202374851582,0.003376920578997379,0.0033144007028284316,0.003216961230484467,0.0031443218092361523,0.003129468917096165,0.003058887274638612,0.003058326932288138,0.003037027559170581,0.0028161350314272176,0.0028108575661738066,0.0027828259373544563,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014846609257332168,-0.014663266936102972,-0.014523534139151952,-0.013332212526799564,-0.013231528811231262,-0.011970376120325386,-0.011401764431856544,-0.011322612613568794,-0.010894625490393214,-0.010440713612438972,-0.010309423774426741,-0.010086343219697952,-0.007258337765374164,-0.006957856790932578,-0.006950454864757804,-0.00686452909683863,-0.005275403106054696,-0.004984439242201254,-0.0037713017414778126,-0.003092513945075275,-0.002675100272790382,-0.0021651940545659876,-7.515501616344403E-4,-4.291491470292154E-4,-1.8160068101427326E-4,6.09966011507708E-4,6.221409598215506E-4,0.002020735789020664,0.00203633648936059,0.00285190758859322,0.003375604592449795,0.0035859545542035534,0.0046131877742203,0.005067157710879202,0.005162166343831934,0.005373944744849368,0.007126372424702317,0.007928001102828885,0.009312085042881151,0.009972414679268914,0.010220643072447487,0.011279045701995769,0.01128193034188281,0.011391938409847924,0.012654196095162138,0.012685755483767023,0.015,,,,,,,,,,,,,,,,,,,,,,,
0.002870345408230481,0.002882432516709825,0.0028985045645059156,0.0029044140453755377,0.002987872862749948,0.003001109484775338,0.003101724846332036,0.0031485190511052587,0.003155032892569024,0.003187370574461293,0.0032299370496076067,0.0032422490112418746,0.0032796995446794245,0.00351144123899227,0.003534970921919359,0.0035355455051943136,0.003537072653733861,0.003566812482927307,0.0035916189651891083,0.0036704717765530396,0.0036631643130260105,0.003692234423594536,0.0037131633911838702,0.0037711860356635755,0.003764604445347726,0.0037672909499227333,0.0037625659511211287,0.00376249327674418,0.003717238817206159,0.0037162562603306687,0.003664890297678907,0.003653515718038115,0.0036461393736426377,0.0036101173751495333,0.0035990899351118644,0.0035969183504261097,0.0035920777931195765,0.00355384132024742,0.003477747974665951,0.0033565897950935844,0.0032987866992355373,0.0032873308434366345,0.00321177730728804,0.003211537330774349,0.0032023856329327157,0.0031032819287530383,0.0031008041048120327,0.0029174175059434653,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.01491619260159361,-0.01458973649586547,-0.014339770636551476,-0.013386387005500096,-0.013233587131617812,-0.011445103612213181,-0.011405145960415952,-0.01056268244537304,-0.010293014129086064,-0.009954158373525986,-0.009934091358042026,-0.007082304591808135,-0.006948728667122501,-0.005377065315391899,-0.005180315370320323,-0.005144784273735874,-0.0037347400242005863,-0.003209791275529063,-0.0027450083346656686,-0.0022948203626038804,-7.508849152240774E-4,-3.987158120535676E-4,-3.3499819568644056E-4,6.359861791487842E-4,6.509585631556784E-4,0.001983065583985675,0.0019998516648073797,0.0027793020543637123,0.0034824590580549673,0.0037644366498718607,0.005120260264437265,0.005131596866115761,0.007152980548333757,0.008085960656432467,0.00968958492806829,0.010093554451277159,0.010246101745612593,0.011102962724502775,0.011296746284514624,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0030010839957564104,0.0030081471422015115,0.003038485537604641,0.0030503800371320658,0.0031207041458516625,0.003141185065408349,0.0032948104132957882,0.003299398794064758,0.0033834490848092596,0.0034103531583789563,0.003467731423959843,0.0034711293610612845,0.003706069235783574,0.003717049854196846,0.003752085852839364,0.0037566406840244568,0.003759732687339228,0.0038533127944056006,0.003847519303701456,0.003879293678301192,0.00389713590829642,0.003958326462152787,0.003951401921930779,0.003952167492476101,0.003950668861958413,0.0039506457533768765,0.0039112651857938635,0.00391008795650575,0.0038554241051300914,0.0038386396540486976,0.0038281526551853526,0.0037777283622008376,0.0037772659327280048,0.0037275659617364756,0.0036360363483009606,0.0034890683293136784,0.0034520455668079196,0.0034448468093418415,0.0033806667033450654,0.0033661234461636585,0.0030501326623595367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014991636401886957,-0.01450925656851015,-0.01413801925026787,-0.013445223762642199,-0.01323574972415156,-0.011786343512931584,-0.011456625696012092,-0.01069517332085295,-0.010275012632574722,-0.009959983233016702,-0.00989316910268924,-0.007217731175438619,-0.006946798014713262,-0.0052569892013998795,-0.005087440307386219,-0.004990444840315321,-0.004717863477026567,-0.0036948336736700362,-0.0033376815429764436,-0.0028212754576748666,-0.002436176719574608,-7.501552884934138E-4,-4.493903260145912E-4,-3.315945802898953E-4,6.644124427490003E-4,6.824515021778658E-4,0.0019418897143479927,0.001959973757793925,0.002699885092282847,0.003599032387346421,0.003958972192421077,0.005221359952189537,0.005550550463260619,0.007181937472657669,0.008257576854667544,0.010097400066867726,0.010225252520329811,0.010273769366434437,0.010548691366541556,0.011255482662214284,0.014806743897087742,0.014928556558890384,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.00313192676062614,0.0031326809062760734,0.0031803287290066698,0.0031998651607808458,0.0032536362405625333,0.0032823384922686734,0.0034142965715710395,0.003453943738905895,0.003533856403896945,0.0035779512960006964,0.00363178746920025,0.0036432055054138007,0.00387445172179707,0.003897942925541378,0.00394314986667278,0.0039476857566564175,0.003957300007060274,0.003965967764183181,0.0040354765981236145,0.004031270212043579,0.004066862295947693,0.004082074234520696,0.004148674438325308,0.004142955607572158,0.004139826705849906,0.004141970909037718,0.00414200974351161,0.004107651091145387,0.004106270078891638,0.0040497657565772265,0.004025926566007419,0.00401154207023726,0.0039610924919058965,0.003946087153665585,0.0039001501580110537,0.0037916649458006263,0.003617359448692971,0.0036052466623614555,0.0036029189551665826,0.0035812423174684306,0.0035254031213531782,0.003200003472783641,0.0031888348087605557,0.003182284358432993,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014427605060772756,-0.013932555376625556,-0.013504553369690347,-0.013237917626142126,-0.01212764987296467,-0.011508640397694251,-0.010828705312908877,-0.010256751126653748,-0.009965847272776829,-0.009851664918589211,-0.007354466388331601,-0.006944837935222518,-0.005361177493235728,-0.00499489641951574,-0.004784926116054418,-0.0041933297172351645,-0.0036544529217392985,-0.0034670702420298,-0.0028984734626208413,-0.0025791823137795156,-7.494186022139523E-4,-5.402590393031158E-4,-2.4753469873494555E-4,6.932292580441625E-4,7.143894015020844E-4,0.0019001452743920635,0.0019195504099002308,0.0026193147682701916,0.0037170217543178175,0.0041556671981950975,0.0053237188760315544,0.005972242026328997,0.007211213131335419,0.008430549555164348,0.010213219381356949,0.010333861614245338,0.01121366848060762,0.01434087076239238,0.014450245971464108,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0032647338566959274,0.003324629672954921,0.003353185764362574,0.00338806596465831,0.0034254034500461085,0.0035322216708985055,0.003610023667888676,0.0036849201788564058,0.0037479223300064955,0.003798097527186646,0.0038177917390697295,0.004043784792875352,0.004081150031913751,0.004130594469789844,0.004142030356748044,0.004162624729990691,0.00418265498321884,0.00422012559031178,0.004217780637733801,0.004257294333500857,0.004269867408419519,0.004341920004654799,0.004338076805103602,0.004331371513562096,0.004336871551865404,0.00433699526153634,0.004307344422554592,0.0043057413087772296,0.004247931772567683,0.00421591314697288,0.004197159189589513,0.00414722001503868,0.004114536588314795,0.004075213987593345,0.003948850170060306,0.0037743981805681602,0.003760249450800289,0.0036872416267658393,0.003380917344922277,0.0033701892623667186,0.0033162665622097224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014336738880457368,-0.013703292736567408,-0.013569810560856656,-0.013240095364713479,-0.012500744250663203,-0.01156595417906994,-0.010975704151257482,-0.010236314622459396,-0.009972124127264472,-0.00980544699319523,-0.0075052502759719196,-0.006942535749244309,-0.005476161611279198,-0.0048921828059890204,-0.004556661204372894,-0.0036101168506178036,-0.0036096090965963418,-0.002983831570489554,-0.0027372615907062456,-7.485891377402281E-4,-6.408643768745174E-4,-1.5434049417756453E-4,7.251374940709723E-4,7.4976243109302E-4,0.0018538628221288628,0.0018747316917431915,0.0025299204909757615,0.003847482147854169,0.004372958065948316,0.005436911651124497,0.006436071127288525,0.007243435681534842,0.008621002278726295,0.010061390434613765,0.010430518751896021,0.011167131475242047,0.013815116814976523,0.013909596603933726,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003399678667731957,0.0034728346884173415,0.0035123873719137793,0.0035237885138034606,0.0035712572419977226,0.0036460962836249618,0.003769000949120635,0.0038372370646264893,0.003922714518101368,0.003969019221307279,0.0039982327447483585,0.004217023415314614,0.004270943172471593,0.004322204298284768,0.004342618877507877,0.004375468100875984,0.0044093802348389305,0.004409395292947532,0.004453887861488417,0.0044637360196212944,0.004543164832522683,0.004541132530198052,0.004531274617100488,0.00453931748417527,0.00453954268036874,0.004513949225061048,0.0045120973786415535,0.004453957716341958,0.004411719572989559,0.00438773337266536,0.004339167486102479,0.004284171158294291,0.004255825901697633,0.004108780140530389,0.003962767718438313,0.003917738777814227,0.0038535739104285133,0.0035775761977222785,0.0035677113176591562,0.0034538594680589537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.01423209989892153,-0.013651395143724722,-0.013443798383233476,-0.013242274291529878,-0.01292179378148701,-0.011631172490512298,-0.011142858106504502,-0.010212620693739776,-0.00997900876275521,-0.009752185481233414,-0.007677018328225628,-0.006939711049786275,-0.005607263485863514,-0.004774302929829607,-0.004294495639802963,-0.0037907811283454922,-0.0034968791069832257,-0.003081364847518595,-0.002917847833413787,-8.372329435740941E-4,-7.529295370514288E-4,-7.360595384816801E-4,-7.356827621408882E-4,-4.754877055682637E-5,7.61649149956807E-4,7.902460062517297E-4,0.0018008159368551081,0.0018233589827240104,0.0024273806100575494,0.003996531891095577,0.004620973976195701,0.005566244716236856,0.0069630283844993,0.007280050670712159,0.008837625599466617,0.009886627787116471,0.010540494393669959,0.011113529483886535,0.013200260134252031,0.01327627350735807,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0035372262207489947,0.003626021200474369,0.00366477649231537,0.0036905036468434698,0.0037205891386589813,0.0037545588021617297,0.003932400678901706,0.003991698788549358,0.004104661506640394,0.004146681050516486,0.004187479526817998,0.004396189667724351,0.004470334186778079,0.0045204217899158725,0.004551733339345431,0.004599241938987428,0.00461821303704789,0.004627948789892722,0.004658806045990126,0.00466559754813584,0.0047520136349639185,0.004756227762143601,0.00475553044548821,0.0047555232343195145,0.0047423529532792524,0.004751941337583111,0.004752280188735698,0.004730017315889207,0.004727883074263743,0.004670697895861836,0.004615315059380152,0.00458491379217505,0.004538892825563636,0.004455888141142387,0.004443790966116048,0.004271921271949966,0.0041612950637974246,0.0040781686014012275,0.004025765171536758,0.003795353462915105,0.0037869443898624865,0.0035962550228857224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014125589010215727,-0.013738767052755101,-0.013315415153578782,-0.013170294044460394,-0.011697186320146945,-0.011311553733224783,-0.010188506847247309,-0.00998593965110604,-0.009698002782242558,-0.007850734124171845,-0.006936826129999648,-0.005740022476412187,-0.004654413106740722,-0.004027438232744922,-0.003973842916061085,-0.003382241561341785,-0.0031803228888032994,-0.0031009621868084494,-0.0020938485207028772,-8.267868350120625E-4,-5.721335428906793E-4,-5.664342928083724E-4,6.10492173923876E-5,7.987569147488924E-4,8.314047965147925E-4,0.001746892259270657,0.0017711433319718174,0.0023230574940332656,0.004147719531689475,0.004872226741550523,0.0056974753129462805,0.007270489918809478,0.00768916091069111,0.009056271683469837,0.009708474640458827,0.010651650338080038,0.011059052914236471,0.012562330682948018,0.012618245262673005,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.003676472846170899,0.0037822722113145476,0.0038097601460521284,0.0038646163692995852,0.003886216799122915,0.004098583274376767,0.004147677229817803,0.004290649622836807,0.004328023394945824,0.004381147924107904,0.004577069929184759,0.004673326822048336,0.00472149287890803,0.00476518385734904,0.0048279740078952995,0.004830091808123555,0.004851748791975007,0.004867384321499366,0.0048708073906859085,0.004914247275555077,0.0049799054350723425,0.004969875158137521,0.004969772498193974,0.0049584697090894105,0.004969205213681514,0.004969680322570681,0.004950560660258531,0.004948120338988277,0.004892582677391654,0.004822248247554364,0.004784757964286014,0.0047420547278139245,0.004641638799525342,0.0045922616620303535,0.004436448611336771,0.0043649825634604275,0.004240200535600413,0.0042011646741459295,0.004025830059848394,0.004019295521784129,0.003740948316683884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014010655901165332,-0.013831968721307718,-0.013637801750441166,-0.012832728477210514,-0.011767635790861609,-0.011491321494349093,-0.010162379616343389,-0.009993121978581845,-0.009639557272709421,-0.008036152496297789,-0.006933576638128979,-0.005881863253056846,-0.004525532596453679,-0.004169852332542677,-0.004014547428827146,-0.0032899493406382298,-0.0032661195234076224,-9.060579556010358E-4,-3.961015971704427E-4,-3.8466656493262724E-4,1.7762740924566478E-4,8.385467228268773E-4,8.755459005006828E-4,0.0016890027350905425,0.001715086114937623,0.002210962174708578,0.00430955301875104,0.005140875169228534,0.0058379772249034095,0.007170419911387702,0.008820436888648333,0.009289281391952516,0.009516307857291805,0.010770211904196803,0.01100031669079115,0.011861424968484507,0.011894112931155193,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0038184511816980113,0.003943523514942769,0.003956998493156463,0.003983291722854332,0.004108888945235344,0.004269426375325664,0.004306266440290097,0.004483449835205271,0.004515481579572007,0.004582393149563086,0.004761122498048159,0.004882521115977388,0.004927717523507428,0.004986004575827403,0.005022110362743999,0.005049732847589819,0.00508239438444901,0.005084483496792119,0.005211438206178313,0.00519236049408913,0.005192169264356501,0.0051827659391970905,0.0051940348216587325,0.005194665669291441,0.005178489457681197,0.0051757135848118216,0.0051229409415055865,0.005034943481509097,0.004989270977084688,0.004950972470658763,0.004860093771517408,0.004658159888324571,0.004602926907041732,0.004577079837534487,0.004404586702886526,0.004381517669409601,0.004275708739780076,0.004271683204146451,0.0038891919734872094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
