1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0.001263246259995349,0.0014194552927267105,0.0014739661177159647,0.0014894733962815623,0.0015200138665838344,0.0015696739246313137,0.0016460031819629463,0.0016753269123352993,0.0017528886882511247,0.0018031219706634363,0.0018611134780662153,0.0019736557408629686,0.002016511941675102,0.002028619679493007,0.0020776954624740665,0.002100781206402781,0.002101544034381913,0.0021021957764326706,0.0021051100453552294,0.002111494463890906,0.0020620898923173203,0.0020403755213262748,0.0019915404047571544,0.001989541673448135,0.0019540889148112676,0.0018159776860083342,0.0018034717149319384,0.0017903733724410394,0.0017504910455953893,0.001673947837536197,0.0016467762433515975,0.0016203887957842384,0.001577386193113259,0.0015217352941876096,0.0014546893613403816,0.0014260372429104762,0.001299600050665056,0.0012568943426830366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.013565169164762187,-0.012404889016999265,-0.012147366773968722,-0.011766348595058321,-0.011026130455962381,-0.010426376466588245,-0.010066692095734332,-0.008636585069288888,-0.00841704610976609,-0.008025928909849107,-0.005669745984674778,-0.004764122829587483,-0.004725004255371671,-0.0030622383474138443,-0.001953126527988982,-0.0010543796685985232,3.2531451626822624E-4,0.0017548851839889607,0.0018659481205626875,0.0018995630621471034,0.00201703564254933,0.003435595376731746,0.0037962465009673194,0.0055295670917004484,0.005544364899506316,0.005807843029594584,0.008133128432253743,0.008200614462126197,0.00827150120462257,0.009084803779278481,0.009677683447690367,0.009889687984252066,0.010103543076711078,0.010946925457946028,0.011941393049408468,0.012705866868962124,0.012845287716370314,0.013653776250650684,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0013196877345309688,0.0014331419763602958,0.001520661407971247,0.001545771612403238,0.0015956840310426654,0.0016772788026887555,0.001743390111264066,0.0017688153574778739,0.0018699062755323614,0.0018866148218170393,0.001905694304388767,0.0020639808505390263,0.0021248199135000916,0.0021266247919317915,0.002198224932248612,0.002216417774581593,0.002217289364565103,0.00221862736938734,0.00222250126021862,0.002224093530129466,0.002222427991007835,0.0022166075085331737,0.002160371670422429,0.0021495565791952312,0.0020923307856314907,0.002091273613373118,0.002072450435408434,0.0018994360243903222,0.0018953848119282262,0.0018911294533726637,0.0018307411187762773,0.0017807310884053232,0.0017628482803464288,0.0017453992461098492,0.0016765853222725337,0.0015882154957225624,0.0014835544471202746,0.0014700879129493803,0.0014091656796815393,0.0013077233538957237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014268945755394936,-0.012649373551298696,-0.01228577031550009,-0.011745002507677793,-0.010685821763789145,-0.010227753683039246,-0.009954232159365702,-0.008642656727676983,-0.00836683015230905,-0.006043416046060802,-0.005255807988691926,-0.00504408477485231,-0.004850420036770577,-0.004024332874272162,-0.0028844334740499456,-0.002202118607316207,-0.0016498466991971394,-3.365305242010626E-5,1.3686768058003736E-4,1.8856953593583865E-4,0.0016940982168248686,0.002224010796063193,0.0035935417014815174,0.003755241967511244,0.005484762859633889,0.0055351450094305935,0.007920857291019077,0.008171558348918747,0.008756512664202493,0.009145447972714216,0.009329361019111533,0.009395632919284073,0.009462728563521504,0.010655784853699338,0.012048464900939419,0.012951005802758882,0.013078142823900463,0.013120954668089647,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0013808095737291917,0.0014413062161298272,0.0015689840766054983,0.0016059444323919111,0.0016800563372697422,0.0018021629918530825,0.0018549709391600072,0.0018753103127532123,0.001972840563179228,0.0020020483243864385,0.0021661194896503595,0.0022217375438733445,0.0022368778712293976,0.0022493275241484154,0.0022867562233334165,0.0023384032573135166,0.0023502510829475176,0.0023510589704667695,0.002353423209271477,0.0023560047108865372,0.0023567741580866005,0.0023791800237978507,0.0023518200392041323,0.00228110961272827,0.002272321813826757,0.002210548708565691,0.002208098133608892,0.002027183455056228,0.0020081721511145253,0.001951139493902776,0.0019207665365904355,0.0019045495442662549,0.0018987058539057292,0.0018929688946504235,0.0017909575732922706,0.0016608884336356106,0.001532206013551257,0.0015133359364433033,0.0015101490782032478,0.0013618893259562904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014988548467979776,-0.012904034327948148,-0.012430580402535613,-0.011722684102032747,-0.010324404238343111,-0.010017906394179057,-0.009835714241947091,-0.00896752214414136,-0.008206683823752767,-0.006434146968529409,-0.005837641016152299,-0.005369564447306062,-0.004939214892076967,-0.00308914273077489,-0.002697129781961566,-0.002463858951606659,-0.002275270052050953,-0.0017242472908288904,-8.152217126167552E-5,4.1825099099462165E-4,0.0015131335739390801,0.002564105138907452,0.0034594763318240435,0.004410787530336368,0.005171417696897822,0.005704101158040903,0.007469271224913157,0.008155190337518891,0.009024024229974514,0.009352126351544768,0.010347280979343766,0.01216070501886016,0.012775960773286587,0.013390586318976112,0.013594928765083482,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0014442445840030338,0.0014452362450538172,0.0016169588145205748,0.0016671284394787636,0.00176857629746081,0.0019371567836299736,0.0019741090110922486,0.001988358666794819,0.002056261912493749,0.002140813021179469,0.002272428419881452,0.002316720513734885,0.0023519401518845924,0.0023809769578938085,0.0024691741022818074,0.002487862250437131,0.002492148600058101,0.0024925254114038604,0.0024936263862156832,0.002520114551251074,0.0025278313798941642,0.002544737092155188,0.0024881933140158677,0.0024400210591498305,0.002386006496848091,0.002357103866978157,0.00232958785629476,0.002188363410778984,0.0021334856694415374,0.002044398982944706,0.00200289785070352,0.0019137329668701918,0.0017357320599611448,0.0016444091679788686,0.0015494968764252475,0.0015335305208707456,0.001417450363423022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014997247768918849,-0.013161129914479318,-0.012577329981756495,-0.01169974649954431,-0.009951340848662654,-0.009802317449358226,-0.009714140003630502,-0.009296612537895668,-0.008042096092376057,-0.006830975865098388,-0.006426400398823008,-0.0057005872573679395,-0.005029810540778898,-0.003062326052612859,-0.0026587407480350798,-0.002198139272697016,-3.051710588814708E-4,6.537444038223657E-4,0.0013278317092752824,0.0029105776004286106,0.0033222865701466042,0.0045618596364207405,0.004865205916434027,0.005070242832966292,0.005876277891730258,0.007002694989957075,0.008138317081415818,0.008757909875659626,0.009669075005425323,0.01002953583179566,0.012274623234548945,0.01259558520160365,0.013704837882280985,0.014068901796620487,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015060427307769806,0.0015062708409519958,0.001664053835185907,0.001728440900203554,0.0018597051066955126,0.0020797437000126748,0.0020984984433056585,0.0021057362571112975,0.0021400079014165818,0.0022860250291263148,0.002380391981520952,0.002411915320745386,0.002469260083227488,0.0025166709023471947,0.0026151414014881076,0.0026427897202563186,0.0026581894633517043,0.0026905906416090867,0.002705931603858035,0.0027167158161349875,0.0026281031770327185,0.002605052971341011,0.0025316373996344408,0.0025161000073912294,0.002498246326935966,0.0024541684637500623,0.0023593187633228234,0.0022636939584943323,0.002197021210801986,0.0020763332018753737,0.0020425553710100627,0.0018114750035165376,0.0017619470863027122,0.001583967931309249,0.0015541764764478848,0.0014737973757893903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014847176263534326,-0.01425955845204165,-0.013420680028142297,-0.012726047098427857,-0.011861275326314681,-0.01170395205222265,-0.009676729499794572,-0.009612568221113046,-0.009563558647561586,-0.009462988988011945,-0.007872924503242111,-0.0072339949886561445,-0.00702215213008665,-0.0060372502704288625,-0.0051222491630725266,-0.0040157817092550795,-0.002781395858717485,-0.0013602924945251647,-5.342231735082654E-4,8.952123747893483E-4,0.00113807349485405,0.0027144983979920274,0.00312779904293322,0.0032212201682196677,0.004604305671199634,0.005719402422273295,0.00605174387214473,0.00652050855521405,0.008120924842247766,0.008483487900872524,0.00943347755240656,0.009820743559968058,0.009849178496658048,0.009909789299989272,0.010026441360039846,0.012085495544733676,0.012390248833407481,0.012409679633577406,0.01402090235293315,0.01454286997030535,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0015669653601630062,0.0015842843859767849,0.0016351879854345059,0.0017102618570049178,0.0017898835523876139,0.0019246558160559365,0.0019519430542768968,0.0022168631866885296,0.0022252478677013032,0.0022315239593334343,0.0022444027573520105,0.002437890951103779,0.0024900346455515405,0.0025073233589949103,0.0025888771777717212,0.002656503973289267,0.002714525955324723,0.00280286629564693,0.0028526426557676297,0.002867607264620303,0.002891271867885305,0.002895292484317903,0.0028035645567855514,0.0027813095714688896,0.0027763173983591845,0.002702409037319555,0.002601091863544219,0.0025819063241612717,0.002540453684397908,0.0023989296272026277,0.0023580633414167964,0.002226539629590362,0.002176811308476305,0.002173160015476226,0.002162753927967041,0.0021427262847368493,0.0019209563600962093,0.0018881329820784874,0.0018850197932980622,0.001616744469960199,0.0015721037133137523,0.001530944589621221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014496168174920264,-0.013646555682775768,-0.012887288029280212,-0.012858281679630415,-0.01184339633390983,-0.010541540924345755,-0.00975102436973903,-0.00913539435638811,-0.007841269201023987,-0.0076990204438075575,-0.007643298462515102,-0.007624963044470382,-0.006379652831510065,-0.0052165742668740505,-0.0049800160040370505,-0.0029067959002554676,-0.0014438991927247478,-7.727212435515649E-4,-7.310632758368886E-4,-5.795122928194379E-4,9.166453741189413E-4,0.0011250688289300356,0.0026485832296312094,0.003320409831805298,0.004336295319600069,0.005920862305278423,0.006162653725402156,0.00630574904256034,0.0070618203916042906,0.008102999379402655,0.008200442258013405,0.008459360413930646,0.00975800089593901,0.009852141633505892,0.010052045338341115,0.010433448483203163,0.012383440823218912,0.012480335385937295,0.012526222298665242,0.012922729008318957,0.014338784587458069,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0016234143783499494,0.0016825930844644845,0.0017593768885765645,0.001850108700306634,0.0018553326695536134,0.0020384139492945156,0.002215706824510024,0.0023233631370636705,0.002405628451279042,0.0025785596116046534,0.002596626322450783,0.0026013813850791316,0.00260294604697911,0.002710831876237093,0.002800573766133616,0.0028135472979338287,0.0029683126667739068,0.0030218929123102404,0.0030537739445141605,0.003054292703032023,0.003056179937759102,0.0030828532985662073,0.003076351785830829,0.0029911146151844273,0.002953710999032802,0.002897152073386632,0.002747149236942803,0.0027242600822562843,0.0027048677130748055,0.0026358281532887964,0.002539330137708376,0.0025278455088878354,0.0024904399946952967,0.002315740457116066,0.002303076179705842,0.0022673017940175256,0.0021990466147637014,0.0019796901866271314,0.0019671727457576623,0.00196064797169379,0.0018922157535500633,0.0016478218456136306,0.0015888303849696573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.01464922110008375,-0.014132301125364113,-0.013718620354566571,-0.013354618687111092,-0.012449645368597825,-0.01198515087505489,-0.01140181260523725,-0.009891790055718976,-0.008692652221972344,-0.0078082961805694675,-0.007197680200186599,-0.006500039792020927,-0.005583619973309931,-0.005159377302909125,-0.003125244568336143,-0.002950845729044582,-0.002862197237658933,-0.0010294154052085391,-8.141900800264362E-4,-3.146547383147194E-5,6.559226918767015E-4,0.0013382563503863167,0.0021553803704167304,0.0034219518878379866,0.0040609460303570495,0.005064655075676813,0.006119066764253733,0.006736135942361474,0.0078356891189022,0.008255584046077354,0.009693412378675836,0.009855063902026506,0.010196997837115078,0.010843689662968121,0.012367744618711499,0.012569909419675104,0.012665356680741844,0.013480983292351624,0.014658489459865497,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0016802870603799956,0.0017229345805370641,0.0017857814480274133,0.0018247197593485196,0.001869800748925655,0.0020389698474180024,0.0021260037358351077,0.002208667143624813,0.0024226486638523484,0.0025895776208178537,0.0027126865974700883,0.0028078270198557817,0.0028658476619824345,0.002943609099508042,0.002976457128675362,0.003133954844151103,0.0031538617197183916,0.0031639805627933252,0.0032548046657531315,0.0032576151621826043,0.0032678362860634005,0.003280494607537332,0.0032584452730108297,0.003210994457081874,0.0031376189906258773,0.0031006005573001,0.0030017428538017974,0.002897891325751381,0.0028108200959431912,0.0027059259533252747,0.0026625446741621733,0.0024602817718976083,0.0024375418484122316,0.0023738483868315915,0.002253386400647579,0.00207463568951253,0.002047442663805165,0.0020333713625528744,0.0018876176024688889,0.001677195395794567,0.0016454660910790516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.013825210112468301,-0.013791799525986607,-0.012169600219120063,-0.012107018986495735,-0.011746409949227892,-0.01003490783160909,-0.008234708727998852,-0.007949646580365309,-0.006643685093952179,-0.0063894153966750356,-0.006058473855303229,-0.005043072823372298,-0.0034419190811194877,-0.0029082744916024,-0.002635802241185854,-0.0012926628594925257,-8.993729140414717E-4,3.8341519189190147E-4,4.5130814405689064E-4,4.843376134963037E-4,0.0010976129706638596,0.001556430214598073,0.0016476920965359382,0.0035259099214059522,0.003778019046143409,0.004176874627097083,0.006074346208454699,0.007172203558893957,0.007418232465914949,0.008507448610694864,0.009626922071087281,0.009857944177265113,0.010344696603461528,0.011257180194543921,0.012351510698560053,0.01266083476409122,0.0128064216398482,0.014036707695322944,0.014980021861726749,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0017375904794804157,0.0018852541797671183,0.0018910681464839516,0.0022035211676654956,0.0022155749856642873,0.002271106370557904,0.0025231259732093466,0.0027837916779120796,0.002825068181965411,0.0030363015800160703,0.0030584659518472744,0.003087739853623421,0.0031695749102053734,0.0032986180202409145,0.0033619539148464256,0.0033942924301697533,0.0034636362254577275,0.0034690090983972447,0.0034865337200694316,0.0034882882410916353,0.003486952253237173,0.003462146271109005,0.003446803558013747,0.0034413081220420515,0.003328217601580535,0.0033130377051105234,0.003272217612462149,0.0030780246026427126,0.0029169471984493564,0.0028924673612232897,0.0027750044708955935,0.0026106066201186714,0.0025766803690003277,0.0024824270381755675,0.002305736356930251,0.0021721279431285165,0.0021288714268547075,0.0021066432729359226,0.0018792289540728343,0.0017048604422360944,0.001702930547625277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.01431068028361887,-0.013864886090681969,-0.0125389351665483,-0.012129367011611245,-0.010251739587979754,-0.010140745421093215,-0.008291945104887535,-0.006766249007818092,-0.006462216468431368,-0.0062915515731493885,-0.0060798328395116775,-0.004923722111639009,-0.0037649860766207476,-0.002864643878644272,-0.002402847243881982,-0.001562651320309194,-9.866708113174232E-4,7.741480637494386E-5,5.526540961425519E-4,7.837042627049338E-4,0.001661439167324738,0.0020506020670791325,0.0034473568996335746,0.0036666840081717098,0.005212371461586859,0.006028460776806466,0.006284883326547818,0.00777633275829271,0.008763302634347353,0.009558471748055835,0.009860781293291467,0.010495192690873387,0.011673935469672408,0.01233472608736022,0.012753136859104668,0.012949447431273877,0.014589934932496364,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001795331930134449,0.0018848057240902203,0.0019649185465161283,0.0022289071981224404,0.002310449691886575,0.002610025025494167,0.0026354821681150503,0.0029195336517672896,0.0031734991247658584,0.0032241080027859428,0.003255493557934633,0.0032735137840725773,0.0033703800365323952,0.0034674662537919673,0.0035784382284832408,0.0036353571250767073,0.003680491903936973,0.0036887063897734296,0.0037038821050951365,0.003716391968040888,0.003706737941199348,0.0036700633243616767,0.0036268567485276005,0.003538459204519181,0.0035273026052057926,0.003351522136371147,0.00326483891620802,0.003225768345712745,0.0029995257321403864,0.002888607898811503,0.0027668933628698022,0.002720619601257639,0.0025930719541524877,0.0023560871386982723,0.0022722280450352306,0.002211480852062197,0.0021804720829058256,0.0018670989734759012,0.0017887665477936297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014794778538795836,-0.013939100924938759,-0.012910695402310697,-0.012151886579452955,-0.010722016278318324,-0.010107337869953846,-0.008811506749926656,-0.007756379680538927,-0.006771774913811484,-0.006211247526245621,-0.005510530660074505,-0.004801232301847817,-0.004094582709919687,-0.002819922444657499,-0.0021631089169053853,-0.0018395757396806427,-0.0010761450869376556,-2.3646201725809925E-4,6.565756728643714E-4,0.001090461033459042,0.0017520916469697286,0.002593125875922392,0.0030361870783574794,0.003871900747111072,0.005479870777665888,0.007283327357898821,0.008450592501832624,0.009023214563751249,0.009488000778317216,0.009863574041308054,0.010648538438246605,0.012093970977391705,0.012317377389595568,0.012846841787230154,0.013094464946413198,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0018535189360088275,0.0018809978829284054,0.0020396595413089795,0.0022510814000969988,0.002407078979129209,0.0026431661661556146,0.0027890616243509947,0.002995914369713653,0.0031781824285948557,0.003348268103394885,0.0034552463515975665,0.0035173935950881365,0.0035791067464432916,0.003640589439467915,0.0038035629731347875,0.0038875408176594598,0.0039056035930216987,0.003916947874984122,0.003929425238143818,0.0039533557100694654,0.003934643796548872,0.0039061100502025548,0.003809445009074606,0.003780380798767541,0.0037360063198199744,0.0035461532706452187,0.0032541591153662755,0.0030703372372606844,0.0030033765385713298,0.002929327716330917,0.0028694921254336465,0.0027058182420461544,0.002404429341123759,0.002374999074770199,0.002295293307664238,0.002254866350734858,0.0018790265054034023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,0.0475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014014466357171507,-0.013284889345400518,-0.012174581731130767,-0.011194846956591196,-0.01007295500349435,-0.009336136235247044,-0.00874421645909981,-0.007086161183088345,-0.0061287891390625834,-0.00492259094163836,-0.004675506714696595,-0.0044308500883613496,-0.0027740774881979263,-0.0020940433555737548,-0.0019352661052535556,-0.0011678594489437748,-5.584451645664831E-4,7.63146402882605E-4,0.0014048105676718187,0.0018449770036222148,0.002669900023146172,0.0034183962563837204,0.004081890673736724,0.0047969233525573945,0.008815440122748153,0.009130504922497496,0.009287254415690324,0.009415445998944397,0.009866321167652597,0.010804787510421798,0.011882979641743799,0.012597785100446724,0.012941976293996689,0.013241505729564035,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0019269144754106983,0.0021153082063900767,0.0022700344385069293,0.002505504732766333,0.002672722889140878,0.0029480273849535835,0.0030700819676812707,0.0031760741170480463,0.0034729738821095606,0.003662375570211315,0.0037736986366273284,0.0037959988988152445,0.003818080061100739,0.004037586388810027,0.004127684326906406,0.00414212351447658,0.004153983790442952,0.0041634022930466695,0.004199432395534196,0.004170892320477794,0.0041513145042170714,0.004053243960885477,0.0039882551288609415,0.003951531372299132,0.0038639671544908917,0.0031898288145698274,0.003138378592165221,0.003119332442549621,0.0030981031356837807,0.0030234354619432767,0.0028207019381923134,0.002587783952643179,0.0024339936635433927,0.002380331730488902,0.0023298348175874043,0.001972012142626833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
