1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014202866413820923,-0.013960312020502564,-0.013456968745688584,-0.011638384143310188,-0.011455938812272727,-0.010757284280335833,-0.009057335893294402,-0.00898337100569161,-0.00861701683023336,-0.00820787942466972,-0.008034484540131134,-0.007855797905081957,-0.005843259162047617,-0.004186561124605425,-0.003414223786942297,-0.0028673566044716357,-0.0022271140201329497,-0.0016224841881471268,8.467972334156651E-4,0.001057936685822207,0.0010708963901323795,0.001990830054915283,0.0020456751677798875,0.0037523974653334707,0.005042031367333541,0.005231155985089785,0.005536912314046277,0.006035781583448658,0.008826350238792819,0.00999236670153841,0.014165139478495986,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0017523415175459984,0.0018278885754482693,0.0018457080212033144,0.001882686523464216,0.00203954169484452,0.0020539790891569336,0.00210926551884176,0.002257589626489568,0.0022621317300407693,0.002284629142735863,0.002312259501048221,0.002332631774511099,0.002344194935939114,0.002474430251856478,0.0025287694093619074,0.002562168629940751,0.002573044409302407,0.002594201828307291,0.0025975745533966038,0.002637818374305272,0.0026357982299701987,0.002635674233848451,0.00260936694933315,0.002607798547128038,0.002548398173628878,0.002514273700509762,0.002505279314044287,0.0024856148451714785,0.0024526788632888864,0.0022684419813806343,0.002207193692291636,0.001823251689010305,0.001752414250673107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.01438957310895062,-0.014233555518488122,-0.014190943419110093,-0.014103304120634052,-0.011843324957515729,-0.011708814742978593,-0.010895226811209595,-0.010119914737556756,-0.008987381058648686,-0.008832908077780397,-0.008294456875456385,-0.007940138009729146,-0.007573629247663813,-0.005857390496455178,-0.003360259572620575,-0.003302631220769337,-0.0032620715902757346,-0.0022408768245030276,-0.002155662481872666,7.884178749461117E-4,0.001040348234449602,0.001048399356404578,0.0021422087175544287,0.002178843353010544,0.004231413468914161,0.004704183579258284,0.005230312101076509,0.00607521389678153,0.007435892951558408,0.009191697645498265,0.009935395680704576,0.013638371643919601,0.014093467318564073,0.014624889048288386,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.001822897170205691,0.0018827680861872712,0.0018981006465043945,0.0019013524068667747,0.0019080402256114698,0.002110446293678086,0.002121478045574617,0.0021882038346916167,0.0022584551886083316,0.0023642117285522673,0.002374987365811351,0.002412773416806133,0.0024559169980651234,0.0024806566751796083,0.0025965043627410303,0.0026823829370540425,0.0026849750854917014,0.002685814575958628,0.002720712925910563,0.0027212195833095816,0.0027707508385474634,0.0027681770572349053,0.0027680948050312656,0.0027357018232652946,0.0027346168946474907,0.002660530665795703,0.00264742629492457,0.002621262297687021,0.0025646907122280817,0.002471096311726866,0.002350323167501854,0.00230956523247131,0.0019559323645246068,0.0019127626625092225,0.0018623527838949707,0.0018299313262823886,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014842377431208538,-0.01444246414265672,-0.013700817322808902,-0.012051207201415101,-0.011965042458793502,-0.011379218672149975,-0.010940699676040633,-0.01045955656153034,-0.009083309232954428,-0.00845457731744332,-0.008382606354232157,-0.00784333348879972,-0.007283366812919694,-0.0058717424169789055,-0.003742391971484991,-0.0033615459327568653,-0.0030464312424614906,-0.0022660231736139173,-0.0011698955196373043,7.286781049907071E-4,0.001022328210609779,0.0010253593218801094,0.0022968560311843397,0.002314896743237229,0.003875708127822605,0.004473143140537199,0.004825254471277976,0.005229376004534481,0.006619803901719592,0.008829909427779236,0.009562428482710415,0.009876968048962244,0.011503358007334891,0.013166716961973711,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0018949381666966214,0.001910971044906486,0.0019516489827108162,0.002028726847783601,0.0021819616112636634,0.0021892778304844385,0.0022390199305293576,0.0022845971762027253,0.0023312410269990943,0.0024646596983196475,0.0025103261570695277,0.002515568151532701,0.0025835482536734496,0.002622918492013451,0.002722167235391629,0.002798811842521276,0.002820723645097181,0.002838853624617459,0.002865372609555,0.002874716882072613,0.002907661837484096,0.0029044707501111487,0.0029044378111109047,0.002865481429526955,0.002864928694425373,0.0028065643448505232,0.0027904711179742667,0.002761227563562376,0.002740249997088392,0.0026434605182072243,0.002485295302162442,0.0024328729027729102,0.0024149141550999114,0.0022538850023978525,0.002090229559780909,0.001909855536366658,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014701396621723688,-0.01298892854567952,-0.012262077923796596,-0.01222466896904562,-0.011971618067231966,-0.010957526670106243,-0.009825372950384608,-0.009181027163785146,-0.00882809586925357,-0.008154488080078836,-0.007743997632605742,-0.006984726557803666,-0.005886320834211523,-0.004237968081125526,-0.0034368192438443343,-0.0027711210572503708,-0.0022939386694262928,1.4195132710599634E-4,6.675413548671849E-4,8.21416988232633E-4,9.893171906970137E-4,0.002379353068864807,0.0024302444576733973,0.0024980330312240583,0.004390648800153014,0.0050239132773881555,0.00529549146396768,0.006376776959134415,0.007170749968575085,0.008866883222086355,0.009827513048253095,0.009909511109063868,0.012189692810108382,0.013577886635358645,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0019684739202693235,0.0019999367072393998,0.0021841427671197055,0.00225409734405426,0.0022573825817736584,0.0022796053990937377,0.0023885820343650483,0.002502396571526313,0.0025671721547321515,0.0025938260576276826,0.0026621378745254566,0.0027156549319483,0.0027711838221986832,0.0028515151464120272,0.0029135105392894254,0.0029611630587992347,0.003000758942046058,0.0030175327884232046,0.0030392590406665638,0.0030486583163966906,0.003046885647963851,0.0030466214606339973,0.003001411180157196,0.0030006076416841487,0.0029984580021203524,0.0029453118012081445,0.002890784123751531,0.0028677298890680786,0.00277930951354783,0.0027219216355345893,0.0025957965428023318,0.0025240996970419204,0.0025142910322552984,0.002281845875963015,0.002140331306958945,0.00198835741706817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.01496287207908351,-0.012702049940173696,-0.012441087239289444,-0.012232871126492262,-0.010974555909859404,-0.009426343631909462,-0.009272231722801068,-0.009065133363149208,-0.007861484555949459,-0.007642054149408188,-0.006677410990502862,-0.005901131871845424,-0.00474229597255366,-0.003513765543876,-0.0024885278769564596,-0.0023225234508494307,-9.692511642550652E-4,2.063076017906687E-4,9.152911696331707E-4,9.340683858601768E-4,9.858046551385335E-4,0.0020861341896229874,0.0035425443140220045,0.004306000068544074,0.004563264938794252,0.00544426536435004,0.0071209646169229715,0.0074217824856453,0.007979038674892632,0.009804369677501038,0.01018496541370786,0.011158597298258431,0.011771027316533025,0.01493742837069955,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0020435390380975117,0.0020475870858277755,0.0022990305951910203,0.002331447688462951,0.0023556956486472094,0.0024953902602575283,0.0026566173477801987,0.0026736531916648765,0.0026961419775246866,0.002822812229857441,0.002852371625253052,0.002925665734697794,0.0029846478423894212,0.003030120356591671,0.0031056002132862927,0.003168589936919195,0.003174621087296606,0.003187227899931839,0.003198179169127294,0.0031958616888754666,0.003195824183294882,0.0031940863267593787,0.003175855933189812,0.0031279247016143207,0.0031056037972294107,0.003082660907813558,0.003005081687188685,0.002862799760172915,0.0028337186924385165,0.002779846876067551,0.0026384211398339306,0.002591416493153909,0.002488680516152598,0.002424057944448905,0.002074180562766954,0.0020665954570468505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.013851042837837092,-0.012510495068835219,-0.011403768101253348,-0.010991792805026563,-0.010498196375198228,-0.009317227414729968,-0.007681727350784153,-0.007559410611957449,-0.007537423650945823,-0.006361108364950203,-0.00591618187636345,-0.005255541587382661,-0.0035924281526439304,-0.0025827045767271364,-0.0023549206899427955,-0.0022576447181052884,-6.978019847004684E-4,-5.088079416868882E-4,-4.746929234868552E-4,4.947509707361013E-4,9.029815821657815E-4,0.0010357554779305937,0.0013460149067145745,0.0017326788135832369,0.003162336758054645,0.004197176733971464,0.004523259259179884,0.005596202972226079,0.006640581198292795,0.0074632973686259395,0.008964566764097612,0.009780517503777165,0.010224552024767162,0.01038857247034045,0.010590081089763472,0.014861511287983346,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002120662035040281,0.0022526530226963516,0.0024247986910095314,0.0025578849681875127,0.002605097331596909,0.002658292122993587,0.0027933209591773653,0.0029774370860217764,0.002990780700350201,0.002993838391586512,0.003086587508628363,0.0031216686977077216,0.0031486775011741897,0.0032541385176587416,0.0033181669071000986,0.00333390972052102,0.0033338114197916076,0.0033528483992202626,0.0033546844059851913,0.003354570693397598,0.003364019320642963,0.0033679981160126913,0.0033669502950550733,0.003364501799212528,0.0033577908339488052,0.0033090075547870038,0.003273696389883424,0.0032438961786619485,0.003145994773155353,0.0030541196663886657,0.0029717594568847215,0.0028214708562816276,0.002755918753827857,0.0026993455032901263,0.0026823250927753106,0.0026511746790043,0.002163637081338138,0.0021463100020023447,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014977322659373531,-0.01258111040616056,-0.011227881312721084,-0.01110114479234549,-0.010830055239465692,-0.00936305866768224,-0.007904149091197448,-0.0074019340572780345,-0.006344487704501061,-0.006035491816743489,-0.005931477427263384,-0.00577787508923135,-0.00367285189904973,-0.0031029963007701677,-0.002391525399787167,-0.002086752995802618,-0.001312199265954125,-7.085689509253399E-4,2.942686838950867E-5,8.721118669807251E-4,0.0011462221563661723,0.001575310986209156,0.0017187529290714348,0.00404113743236437,0.005352749735183224,0.00575138407742086,0.006143602531513512,0.007505664410484357,0.009704753309636788,0.009761975359792011,0.00979538262028435,0.010402990130910155,0.01131391291149279,0.014783480970797302,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002199463610977676,0.0022021520497833387,0.002519975711793864,0.002687868941614067,0.002705333455484897,0.0027426900693675845,0.002916030822700126,0.003086109806676519,0.003144657796273306,0.003228927435437014,0.003254183252183043,0.0032626848810517113,0.0032692191012804223,0.0034068849845703434,0.0034441528278182348,0.0034947877896398414,0.003494618799436835,0.0035044330494830352,0.0035308019668247063,0.0035381743259354148,0.0035465924988629903,0.0035443352266742887,0.003540801720930091,0.003534288807546935,0.003452199915287059,0.003328211467581426,0.003290559147519268,0.003254823061165596,0.0031137563776682453,0.002886000074882885,0.00287907546999356,0.0028750327613049223,0.002809662945712373,0.0026642807945062236,0.0022555920340791413,0.0022276563385957354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.012662432088441027,-0.01169853364209868,-0.011313061300746448,-0.010478630485581222,-0.009416402201833884,-0.008370289874455442,-0.007250572475715113,-0.006242438659868434,-0.005929266759247672,-0.004219709560973117,-0.0037627258787126545,-0.0036745353253708445,-0.0024326762744046933,-0.0020782163988734715,-0.001810706494698425,-9.017620843257412E-4,-4.8398909156288465E-4,8.383134107435748E-4,0.0012684975880303158,0.00161256537275287,0.0020608215954696814,0.0038700226629807093,0.0055524906539279675,0.005837118781358851,0.00601236975357132,0.007554733626254619,0.009391497480472757,0.009771731068733084,0.009992370937052245,0.010422003188177376,0.01209679424616971,0.014701032968273707,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002299159634297101,0.0026206369608330147,0.0027445602065277897,0.0027996131105453665,0.002918785965893304,0.0030491183769806103,0.0031762030499873075,0.0033122294744492237,0.0033963060573281257,0.0034414857644040203,0.0035451497482974896,0.0035761034556899066,0.003582077026933008,0.0036734572096126863,0.003673496080117169,0.0036870455483297257,0.0037279308402889955,0.0037322077272522996,0.0037457445963932643,0.0037420072880671204,0.0037390181325739746,0.003718040980225087,0.0036514020783962636,0.00348596217602973,0.0034579742143767875,0.0034356477208675163,0.003269500256930868,0.0030716392582172997,0.0030237153707085235,0.0029959063592067854,0.0029476880681020986,0.002670714826489787,0.0023526948332378067,0.002312770937908425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014316012004131403,-0.012747582164915817,-0.012182529184247328,-0.011532986767626704,-0.010109549481774591,-0.009472467561779076,-0.00885132887540452,-0.007092867732281837,-0.006680145597027792,-0.0059190214243173035,-0.005179617850663329,-0.00344712494638009,-0.002570873976625516,-0.002513702362401199,-0.00242266464037774,-0.0019380629799330366,-0.001285849102147102,-0.0011032410533352924,-0.0010193995065461876,8.030766019577057E-4,0.0013960711342491695,0.0016514628353506249,0.0024170883581560547,0.00369158207193461,0.004883159999573592,0.005819532570701745,0.006391564383673658,0.00760634570839212,0.00906322909909582,0.009782481408447539,0.010197229522313039,0.010442387749408606,0.012892317472647342,0.014615688691387886,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0024026082814602337,0.002500143564618914,0.002723798437813216,0.0027990848264380676,0.00289524020638367,0.003105959552106999,0.0031871414754425535,0.0032657893481722157,0.0034884436944851,0.0035244727124767966,0.00363852960749399,0.003685128562575411,0.00379979384690005,0.003857788639454897,0.00386265259904201,0.003867367279846779,0.0038924639331425342,0.0039265795352143,0.003935036924819614,0.003935916019204961,0.003955025023937939,0.003949587187918948,0.003947245213220067,0.003910309285209264,0.003861376478515229,0.003739472541130668,0.003643677292971279,0.0035680180373105965,0.0034318836402134146,0.0032686180894524073,0.003174176847306115,0.0031197184513551968,0.0030910107377279026,0.0026711693290594135,0.002452980940861084,0.0023998654679781377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.013300669205131427,-0.012834219865572172,-0.012670392248875516,-0.011756281325639112,-0.009727943403930454,-0.009529617316750743,-0.009338221372528922,-0.008071210863314339,-0.0071260855461205905,-0.007029406847692366,-0.0070139395045610425,-0.0068023349273115055,-0.005907621265472483,-0.005790689613770163,-0.005612728896755879,-0.0031854755944665577,-0.0027860124767817365,-0.0021472344117531173,-0.001153526558466041,-8.220285758504826E-4,-5.08383487766698E-4,7.669050510110721E-4,0.0015267436337196225,0.0016912224757951802,0.0027814849312248063,0.003508412954020025,0.004191778263796783,0.0058014792543142416,0.0067770149098638766,0.007659075818480188,0.008724537398179851,0.009793326860580851,0.010405702649594704,0.010463036620241048,0.013685165674579,0.01452793729919006,0.015,,,,,,,,,,,,,,,,,,,,,,,,,,
0.002508684320586249,0.002759656200449327,0.002828545476135719,0.002851140781116954,0.002991242178830624,0.0033021158054807806,0.0033283303569026914,0.0033535497828627177,0.003520498345214072,0.0036494783438004337,0.003669493856297284,0.003672696079793993,0.0037093661788919824,0.0038521225800045448,0.003857492105810284,0.003865664099008915,0.004032278110084898,0.004067362937921391,0.004101532941475332,0.004154689120025197,0.004160086085977616,0.004157259538499301,0.004170945885133678,0.004163609261607594,0.0041620211356953605,0.0041078370936975155,0.004078784750009211,0.004006150807456103,0.003835057941605008,0.0037012654315938063,0.0035985693610277097,0.003474520424604547,0.0033285423543388294,0.003244902461635483,0.003237908594103239,0.0026663411999406214,0.002555859900880088,0.0024884113993800367,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014892783067894459,-0.013672931953682656,-0.013050060868112421,-0.012748052872807145,-0.011982996435854935,-0.010254162611461243,-0.00967537019274091,-0.009360648903890994,-0.007580882723523736,-0.0071779946548593335,-0.007113206530183314,-0.006220282856856017,-0.005895152845632582,-0.005568791407301172,-0.005071034738515419,-0.003811988148577977,-0.0030646347461198795,-0.0018644187416193125,-0.0011531239619191457,-3.711982030039449E-4,3.6815974787513667E-4,7.297728510145263E-4,0.0016605994606832472,0.0017318680010599032,0.00315421106633414,0.003320373702077977,0.0034774552972603665,0.005782946378041914,0.007168819635765662,0.0077129524054886656,0.008375032355832292,0.009804269808672002,0.010301138431853384,0.010519565509885209,0.010598677326241215,0.011234945284199271,0.014397139569848123,0.014452497180371122,0.014487172777650277,0.015,,,,,,,,,,,,,,,,,,,,,,,
0.002615093953854854,0.0026338359544476214,0.0028202286842981773,0.0029135006748129176,0.0029663557392343486,0.003087624224414212,0.0033616602940238476,0.003459669877535366,0.0035137428196142474,0.0037661168304160895,0.0038523738175632576,0.003866244738228628,0.004026889144006553,0.004080664123804417,0.00409638601838349,0.004120364580044118,0.004209907104597176,0.0042776213612957855,0.004343877146518174,0.004383142906995374,0.0043966003212929415,0.004389721546496856,0.004393691223782061,0.004384248954867961,0.004383526009567127,0.004310753622259653,0.0043038495963310915,0.004286525939091117,0.0040322661245857615,0.0038354037329730566,0.0037696664556671443,0.0036896798499779122,0.0034869101152593205,0.003416418036625145,0.0033806562145971553,0.003367134066878747,0.003250715722217103,0.0026706514993138967,0.0026597852935452125,0.002654108417484628,0.0025784393822988125,,,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,,
-0.015,-0.014736609204067663,-0.014482657910147613,-0.013356513312005333,-0.012537829838180903,-0.012213184614285374,-0.01149434147504261,-0.009893489908474277,-0.009003074797686753,-0.008042048698858044,-0.0073297976130625095,-0.00721466642400663,-0.006071746564614249,-0.005969119672548788,-0.00587900555264546,-0.005739723488933684,-0.005340362400847067,-0.004512184661712489,-0.004450641093692314,-0.0033497261371958943,-0.0015740011718169983,-0.0011526980352196316,9.1404604749417E-5,3.690376524331466E-4,0.0010141744724024328,0.0016866741299135374,0.00184655976900161,0.0032774641977973556,0.0033907995670381177,0.0035393519961968746,0.004987591725822013,0.00576392104305681,0.007567078935401896,0.0077680048920196546,0.008014304246162507,0.009815312717949012,0.010054140081595053,0.010592628714764674,0.010786554656468984,0.012320376369930327,0.013323732183051194,0.014708433453938925,0.015,,,,,,,,,,,,,,,,,,,,,
0.0027141031313284666,0.0027653310517150947,0.0028090023713179613,0.002983190730118674,0.0031312249803058137,0.0031843916531375297,0.0033021155412109367,0.0035818551655908927,0.0037400346965870876,0.003881450873245972,0.004039001006613629,0.004064468056860763,0.004277665525048732,0.004299593952959804,0.004318848759787721,0.00432428002397426,0.004344426562363739,0.0043862055816836325,0.004390736098667521,0.004493565717430167,0.0045946399556377766,0.004618620523809248,0.004641194529535577,0.0046385294215456905,0.004628145853549728,0.004625893278099678,0.004611796477682541,0.004542189834404131,0.004536676611816506,0.004516908251384849,0.0043241862263812755,0.004235457179591321,0.003970447061361501,0.0039452876975067126,0.003914446808791336,0.003649381714808061,0.0036142320758239524,0.0035229083463294173,0.003488628191145265,0.003198790227391848,0.003008636645665416,0.002728342153497055,0.002679070003139637,,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,,,,
-0.015,-0.01487393420269792,-0.013718950614185316,-0.013607594954771807,-0.012596883517445364,-0.012265809367434167,-0.010115342774296425,-0.008633564645107353,-0.008509658934888595,-0.007484892346528178,-0.007318375956864007,-0.006489354772655992,-0.006153956557484543,-0.005858282040341249,-0.005399662637144014,-0.00510518714902802,-0.004474454017649685,-0.003641448864956945,-0.0012757567007621682,-0.0011522481577988918,-6.599357553381171E-4,3.123256272206075E-5,5.930774020295373E-4,0.00137884512512498,0.0021837208548432484,0.003296012324761871,0.003572727901373862,0.003934325433143131,0.005719945799475875,0.006380328791967992,0.007586163078299294,0.007862004091886782,0.009817423041377171,0.009821593342920695,0.009899777023588217,0.010039572647918046,0.01066702340622348,0.010838832644890991,0.010997752551026401,0.012187374286688132,0.012955073052925325,0.014711924427391873,0.014924923394802569,0.015,,,,,,,,,,,,,,,,,,,,
0.002808708307277772,0.002833986734059193,0.0030385741630192887,0.003064321948080426,0.003253963856955886,0.003317211440502235,0.003704670542331496,0.003976567145093381,0.0039954650230212,0.004229464510446065,0.004267487559081556,0.004427641716992888,0.00450173601147584,0.004567054769159512,0.004586384268492434,0.0046019155028775936,0.004635181647236822,0.004715338465159434,0.004854070899591765,0.004861313871056025,0.004870708865827524,0.004923661962236419,0.004921951474722113,0.0049189124320175946,0.004845967584749572,0.004790112477644801,0.004776216858926846,0.004726403069775155,0.0044804154492340325,0.004362388398881773,0.004175487891365926,0.004131258892079048,0.0038211974153282736,0.003820536150459474,0.0038040204073866114,0.0037780512637005425,0.0036679518795880535,0.0036365738086277,0.0036042022027566595,0.003369307486686194,0.0032087193752550354,0.0028412191828636212,0.002792252620195905,0.0027749931783405315,,,,,,,,,,,,,,,,,,,,
0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,0.0525,,,,,,,,,,,,,,,,,
-0.015,-0.01435711152860196,-0.01354970585684326,-0.013373591118617124,-0.011836226854656504,-0.010340995564520845,-0.009214535949935675,-0.00870835965924165,-0.008566370414727653,-0.007643357934300792,-0.007424393875874033,-0.0069144266571268456,-0.006342819353106606,-0.0058368750917175225,-0.005049274474470395,-0.0048630406237622215,-0.004464694321067077,-0.003939970613702472,-0.0020107754782085485,-0.0012753977468915063,-0.00114958162580725,-2.2727393196431654E-4,0.001042145384560135,0.0011001138263924196,0.001129067872437238,0.001144465643681855,0.0025289306288105683,0.0033149656933732646,0.0037590768709256754,0.004337627104862081,0.005663051195957745,0.00706365858290341,0.007169996801866214,0.007189529945920568,0.007193254734959086,0.008010396061900002,0.009736452114782218,0.009783234174166017,0.01064992656080355,0.010748933944085232,0.010962424430044988,0.011232651176387429,0.011277054073615112,0.011399954501354427,0.01322164097166336,0.014580780128667786,0.015,,,,,,,,,,,,,,,,,
