,file,v,R,maxFR,timingFR,spikes,stimulus,repet,delta,m,S,pval,R2,adjR,mu,NPTS,TPTS,residuals,keeppoints,var,year
498,2024_10_31_0004,10,7,71.05680908525521,-0.280452094082986,"[-0.43033245 -0.40253245 -0.38473245 -0.35953245 -0.31713245 -0.31233245
 -0.30773245 -0.29213245 -0.27853245 -0.27473245 -0.26213245 -0.25623245
 -0.22073245 -0.20943245 -0.20213245 -0.15913245 -0.12513245 -0.10963245
 -0.06923245 -0.05493245 -0.04843245 -0.01453245 -0.00803245  0.00426755
  0.00746755  0.02206755  0.03466755  0.04896755  0.07566755  0.11776755
  0.14706755  0.16636755  0.17486755  0.18156755  0.19856755]",LOOM,0,0.1094188376753507,1.0600207042974953e-08,5.325768097192589e-09,0.20529592877379985,0.09259059914272605,0.039213575562886405,3.6275784735521137e-09,19,20,"0.17309649035622343,0.5461146298185657,0.0884816444210392,0.2594860876988166,0.18653771523622223,0.05710839933752631,0.4896496764008497,0.7126392843483293,3.7469463520524777,0.9015005837634008,0.3145690154977385,0.5404860184380575,0.8097779656014885,0.8757006932042934,0.6136660336175848,0.253300393893629,0.6796911702277596,0.3602342011178277,0.5247309538950385",18,5.325768097192589e-09,2024
499,2024_10_31_0004,40,7,41.030342046776,0.057545261785607815,"[-0.12952894 -0.09702894 -0.08622894 -0.02962894 -0.02592894  0.03647106
  0.04817106  0.07267106  0.07767106  0.09287106  0.17867106  0.18307106]",LOOM,0,0.1094188376753507,1.0600207042974953e-08,5.325768097192589e-09,0.20529592877379985,0.09259059914272605,0.039213575562886405,3.6275784735521137e-09,19,20,"0.17309649035622343,0.5461146298185657,0.0884816444210392,0.2594860876988166,0.18653771523622223,0.05710839933752631,0.4896496764008497,0.7126392843483293,3.7469463520524777,0.9015005837634008,0.3145690154977385,0.5404860184380575,0.8097779656014885,0.8757006932042934,0.6136660336175848,0.253300393893629,0.6796911702277596,0.3602342011178277,0.5247309538950385",18,5.325768097192589e-09,2024
500,2024_10_31_0004,5,7,71.95400513887178,-0.034457545989986293,"[-0.8415273 -0.8093273 -0.7601273 -0.7519273 -0.7499273 -0.7376273
 -0.7261273 -0.7194273 -0.6983273 -0.6948273 -0.6649273 -0.5413273
 -0.5007273 -0.4654273 -0.4537273 -0.4142273 -0.3499273 -0.3262273
 -0.3010273 -0.2860273 -0.2119273 -0.1636273 -0.1241273 -0.0992273
 -0.0555273 -0.0515273 -0.0398273 -0.0365273 -0.0312273 -0.0292273
 -0.0184273 -0.0073273  0.0225727  0.0603727  0.1343727  0.1651727]",LOOM,0,0.1094188376753507,1.0600207042974953e-08,5.325768097192589e-09,0.20529592877379985,0.09259059914272605,0.039213575562886405,3.6275784735521137e-09,19,20,"0.17309649035622343,0.5461146298185657,0.0884816444210392,0.2594860876988166,0.18653771523622223,0.05710839933752631,0.4896496764008497,0.7126392843483293,3.7469463520524777,0.9015005837634008,0.3145690154977385,0.5404860184380575,0.8097779656014885,0.8757006932042934,0.6136660336175848,0.253300393893629,0.6796911702277596,0.3602342011178277,0.5247309538950385",18,5.325768097192589e-09,2024
501,2024_10_31_0004,20,7,76.12682436712538,0.040551001456012536,"[-0.25441601 -0.22941601 -0.22721601 -0.19031601 -0.18211601 -0.14881601
 -0.12911601 -0.12561601 -0.11041601 -0.04451601 -0.04251601 -0.01291601
 -0.01111601 -0.00821601  0.00348399  0.02018399  0.03708399  0.05088399
  0.06608399  0.07608399  0.08868399  0.09718399  0.10768399  0.12148399
  0.16508399  0.16798399  0.17908399  0.18498399]",LOOM,0,0.1094188376753507,1.0600207042974953e-08,5.325768097192589e-09,0.20529592877379985,0.09259059914272605,0.039213575562886405,3.6275784735521137e-09,19,20,"0.17309649035622343,0.5461146298185657,0.0884816444210392,0.2594860876988166,0.18653771523622223,0.05710839933752631,0.4896496764008497,0.7126392843483293,3.7469463520524777,0.9015005837634008,0.3145690154977385,0.5404860184380575,0.8097779656014885,0.8757006932042934,0.6136660336175848,0.253300393893629,0.6796911702277596,0.3602342011178277,0.5247309538950385",18,5.325768097192589e-09,2024
502,2024_10_31_0004,30,7,49.764673332999465,0.012551830500453165,"[-0.16672459 -0.13132459 -0.12342459 -0.10992459 -0.08972459 -0.05082459
 -0.04462459  0.00747541  0.00947541  0.01427541  0.04757541  0.05397541
  0.06717541  0.15357541]",LOOM,0,0.1094188376753507,1.0600207042974953e-08,5.325768097192589e-09,0.20529592877379985,0.09259059914272605,0.039213575562886405,3.6275784735521137e-09,19,20,"0.17309649035622343,0.5461146298185657,0.0884816444210392,0.2594860876988166,0.18653771523622223,0.05710839933752631,0.4896496764008497,0.7126392843483293,3.7469463520524777,0.9015005837634008,0.3145690154977385,0.5404860184380575,0.8097779656014885,0.8757006932042934,0.6136660336175848,0.253300393893629,0.6796911702277596,0.3602342011178277,0.5247309538950385",18,5.325768097192589e-09,2024
503,2024_11_06_0006,10,15,33.68818180495966,-0.07645919167372917,[-0.15822867 -0.11462867 -0.10002867 -0.06492867 -0.03392867 -0.02982867],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
504,2024_11_06_0006,40,15,31.44340037297392,-0.011457540466240812,[-0.06772711 -0.01502711 -0.00972711 -0.00772711  0.05477289],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
505,2024_11_06_0006,5,15,28.18668468928223,-0.07746130778611604,[-0.15853226 -0.11253226 -0.08343226 -0.04633226 -0.03233226],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
506,2024_11_06_0006,20,15,14.90136825300441,-0.04646436241529983,[-0.06543283 -0.02843283],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
507,2024_11_06_0006,30,15,24.52573640817658,-0.05845836830093121,[-0.19932785 -0.06312785 -0.05972785 -0.05722785  0.06017215],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
508,2024_11_06_0006,50,15,58.93912042093195,-0.057451856842401505,"[-0.10182602 -0.08562602 -0.05902602 -0.05152602 -0.05052602 -0.04712602
 -0.04372602 -0.03902602  0.18667398]",LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
509,2024_11_06_0006,10,7,7.98172036606409,-0.2354717769638187,[-0.23573265 -0.03683265],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
510,2024_11_06_0006,40,7,17.6182339734927,-0.025456739588075483,[-0.04242529 -0.03082529  0.05547471],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
511,2024_11_06_0006,5,7,11.76300224831288,-0.7704529007790986,[-0.80962785 -0.73152785 -0.34082785 -0.08142785],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
512,2024_11_06_0006,20,7,7.981211396149979,-0.26046456773440285,[-0.26083636 -0.06003636],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
513,2024_11_06_0006,30,7,7.980056997626911,-0.08546224586877782,[-0.08563219  0.12376781],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
514,2024_11_06_0006,10,30,24.14344508723356,-0.03645111089629527,[-0.35232151 -0.31272151 -0.16812151 -0.03912151 -0.03472151 -0.03242151],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
515,2024_11_06_0006,40,30,39.409204992073285,-0.013450706636783605,[-0.070827 -0.069127 -0.016827 -0.012127 -0.008327  0.048673  0.051573],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
516,2024_11_06_0006,5,30,23.951965766439205,-0.01845506148940168,[-0.1636261 -0.0242261 -0.0148261 -0.0142261],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
517,2024_11_06_0006,20,30,17.052316523350008,-0.053460401339012864,[-0.06343043 -0.05843043  0.04196957],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
518,2024_11_06_0006,30,30,26.23621357434822,-0.07845053288832093,[-0.18102969 -0.17732969 -0.12232969 -0.06502969 -0.06232969 -0.01352969],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
519,2024_11_06_0006,10,30,16.140974385306045,-0.03446489797211516,[-0.17082932 -0.03452932 -0.03192932],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
520,2024_11_06_0006,40,30,27.220987994715962,-0.04145331274620723,[-0.07023034 -0.06863034 -0.01513034 -0.01103034],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
521,2024_11_06_0006,5,30,19.44212475276523,-0.029456430206291517,[-0.29392711 -0.08582711 -0.01532711 -0.01282711],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
522,2024_11_06_0006,20,30,17.6227156390218,-0.04745707918626729,[-0.06082711 -0.05592711  0.03527289  0.12017289  0.18437289],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
523,2024_11_06_0006,30,30,16.378020301829615,-0.06445744041699286,[-0.06962572 -0.06552572  0.05477428],LOOM,0,0.029258517034068135,2.045719266043971e-08,6.60086491194649e-09,0.02179811971568821,0.30392256759504677,0.2575174054347166,1.085686403998519e-08,17,20,"0.9638874003006264,0.6049879044611834,0.7861529323424704,1.0130007044062572,1.3623346907970095,1.9292280168244742,1.8722937050629198,1.0862376320124651,1.4492238203290635,0.8303447065493049,0.10849964834021125,1.155126790156505,0.5286922110938755,0.6482646506865976,0.32740797190738624,0.06262274850617165,1.0878544945958757",17,6.60086491194649e-09,2024
